dln_datetime,drug_link,ncit_code
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ensituximab,C90532
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/entecavir,C65513
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/enteric-coated-trpm8-agonist-d-3263-hydrochloride,C82660
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/enteric-coated-zoledronic-acid-tablet-mer-101,C77855
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/entinostat,C1863
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/entolimod,C99166
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/entrectinib,C114984
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/enzalutamide,C71744
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/enzastaurin-hydrochloride,C26658
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/enzymatically-hydrolyzed-whey-protein-based-nutritional-supplement,C121644
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ep4-receptor-antagonist-aat-007,C124131
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epacadostat,C92582
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epcam-specific-car-expressing-autologous-t-lymphocytes,C126801
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epha2-targeting-dopc-encapsulated-sirna,C101889
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epidermal-growth-factor-ointment,C101890
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epigallocatechin-gallate,C1088
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epirubicin-hydrochloride,C474
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/eplerenone,C47513
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epoch-o-regimen,C136414
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epoch-regimen,C63779
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epoetin-alfa,C2695
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epoetin-beta,C26639
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epothilone-analog-utd1,C118450
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epothilone-d,C2672
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epothilone-kos-1584,C77892
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/epratuzumab,C1887
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/era36-modulator-icaritin,C95720
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erastin-analogue-prlx-93936,C70625
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erb-38-immunotoxin,C2453
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erbb-2-inhibitor-arry-380,C77896
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erdafitinib,C103273
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ergocalciferol,C29029
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/eribulin-mesylate,C26644
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/eritoran-tetrasodium,C91759
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erk-inhibitor-bvd-523,C104744
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erk-inhibitor-cc-90003,C119747
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erk-inhibitor-gdc-0994,C107241
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erk-inhibitor-ltt462,C126687
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erk1-2-inhibitor-ko-947,C141074
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erk1-2-inhibitor-ly3214996,C131335
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erlotinib-hydrochloride,C2693
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ertapenem-sodium,C61753
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ertumaxomab,C2658
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erythromycin,C476
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/erythromycin-topical-cream,C78834
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/escitalopram-oxalate,C47518
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/esmolol,C72617
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/esomeprazole-magnesium,C29032
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/esorubicin,C972
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/essiac,C26649
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/estradiol-norethindrone-acetate-tablet,C84875
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/estradiol-vaginal-ring,C78471
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/estradiol-valerate,C1090
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/estramustine-phosphate-sodium,C480
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/estriol-vaginal-gel,C121779
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/estrogen-receptor-agonist-gtx-758,C96432
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/eszopiclone,C65545
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etanercept,C2381
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etanidazole,C1092
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etaracizumab,C1800
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etelcalcetide,C129712
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethacrynic-acid,C485
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethambutol,C61755
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethaselen,C116713
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethinyl-estradiol,C486
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethinyl-estradiol-levonorgestrel,C29034
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethiodized-oil,C487
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethosuximide,C47523
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethyl-alcohol-mouthwash,C121781
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethyl-icosapentate,C72986
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethylene-vinyl-alcohol-copolymer-based-embolic-agent,C128925
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etirinotecan-pegol,C74069
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etodolac,C47526
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etoposide,C491
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etoposide-phosphate,C1093
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etoposide-prodrug-cap71,C114977
2020-10-03T21:28:01Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/etoricoxib,C52188
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ets-family-transcription-factor-inhibitor-tk216,C125657
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/evaux-spring-water-based-cream,C120212
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/evaux-thermal-spring-water-based-solution,C125898
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/everolimus,C48387
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/everolimus-exemestane-regimen,C142863
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/everolimus-tablets-for-oral-suspension,C102880
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/evofosfamide,C71722
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ex-vivo-activated-autologous-lymph-node-lymphocytes,C114985
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ex-vivo-expanded-autologous-t-cells-ima101,C131305
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ex-vivo-expanded-her2-specific-t-cells,C52192
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/exatecan-mesylate,C1679
2020-10-03T21:28:01Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/exemestane,C1097
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/exenatide,C65611
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/exendin-9-39,C133230
2020-10-03T21:28:01Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/exisulind,C1239
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/expanded-umbilical-cord-blood-product-hsc835,C111571
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/extended-release-bupivacaine-hydrochloride-resorbable-matrix-formulation,C102745
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/extended-release-flucytosine,C112498
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/extended-release-granisetron-polymer-formulation,C136429
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/extended-release-onapristone,C113797
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ezatiostat-hydrochloride,C61326
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ezetimibe,C47529
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ezetimibe-simvastatin,C123926
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ezh1-2-inhibitor-ds-3201,C168589
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ezh2-inhibitor-cpi-1205,C121639
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/f-18-16-alpha-fluoroestradiol,C62541
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/f-18-fluorodeoxygalactose,C94212
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/f-18-fluoroethyltyrosine,C60818
2020-09-24T21:02:51Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/f-18hx4,C74032
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/f16-il2-fusion-protein,C91395
2020-09-24T21:02:51Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/f18vm4-037,C85449
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/factor-vii-targeting-immunoconjugate-protein-icon-1,C129313
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/factor-viia-inhibitor-pci-27483,C88324
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fadrozole-hydrochloride,C1044
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fak-inhibitor-gsk2256098,C88346
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fak-inhibitor-pf-00562271,C78199
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fak-inhibitor-vs-4718,C107238
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/falimarev,C29316
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/famitinib,C97512
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/famotidine,C29045
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fap-specific-cd8-positive-t-cells,C103829
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/farletuzumab,C61503
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fas-receptor-agonist-apo010,C67041
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fasn-inhibitor-tvb-2640,C118285
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fazarabine,C1096
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fec-regimen,C9595
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fenofibrate,C29047
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fenretinide,C1098
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fenretinide-lipid-matrix,C63482
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-buccal-soluble-film,C78461
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-citrate,C47994
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-citrate-buccal-tablet,C83012
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-citrate-containing-nasal-spray,C111760
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-citrate-pectin-based-nasal-spray,C74028
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-matrix-transdermal-patch,C80067
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-sublingual-spray,C74029
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fermented-soybean-protein-beverage,C71541
2020-10-03T21:28:01Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fermented-wheat-germ-extract,C64763
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferric-carboxymaltose-solution,C91084
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferrous-fumarate,C61763
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferrous-sulfate,C29049
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferumoxides-injectable-solution,C85477
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferumoxsil-oral-suspension,C62485
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferumoxtran-10,C38140
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ferumoxytol-non-stoichiometric-magnetite,C38138
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fesoterodine-fumarate,C72779
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fexofenadine-hydrochloride,C29050
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgf-fgfr-pathway-inhibitor-e7090,C118672
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgf401-inhibitor-fgf401,C120102
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr-inhibitor-asp5878,C122719
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr-inhibitor-azd4547,C88272
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr-inhibitor-debio-1347,C111988
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr-inhibitor-incb054828,C121553
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr-inhibitor-tas-120,C114283
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr1-receptor-antagonist-hgs1036,C77970
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr4-antagonist-incb062079,C143067
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fgfr4-inhibitor-blu-554,C123826
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fibrin-sealant,C2664
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ficlatuzumab,C78844
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fidaxomicin,C66979
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/figitumumab,C52187
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/filgrastim,C1474
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/filgrastim-primed-peripheral-blood-progenitor-cells,C98836
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/finasteride,C1099
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fish-oil,C497
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fish-oil-glycerol-egg-lecithin-based-emulsion,C104273
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flanvotumab,C91384
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flavone-acetic-acid,C1101
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flavonoid-tablet,C74030
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flaxseed,C26650
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/floxuridine,C504
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flt3-cdk4-6-inhibitor-flx925,C120209
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flt3-inhibitor-ff-10101-succinate,C137988
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flt3-kit-kinase-inhibitor-akn-028,C101520
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flu-matrix-peptide-p58-66,C39677
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluciclatide-f-18,C74031
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluconazole,C500
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flucytosine,C501
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fludarabine-phosphate,C1102
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fludeoxyglucose-f-18,C964
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fludrocortisone-acetate,C1103
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flumatinib-mesylate,C117723
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorescein-sodium-injection,C82405
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorescence-imaging-agent-emi-137,C126272
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorescent-antibody-sgm-101,C128890
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorescent-crgdy-peg-cy55-c-dots,C114104
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorescent-dye-ls301,C129590
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorescent-imaging-ligand-otl38,C120038
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorescent-protease-activated-peptide-avb-620,C121545
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-18-f-fludarabine,C115978
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-4-l-fluoroglutamine-2s4r,C103196
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-5-fluoro-2-deoxycytidine,C111682
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-6-fluorodopamine,C91706
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-alfatide-ii,C121959
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-alphavbeta6-binding-peptide,C133094
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-ara-g,C120100
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-av-133,C116356
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-clofarabine,C126106
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-cp18-peptide,C97134
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-d-fmau,C103278
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-dabrafenib,C126653
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-dcfpyl,C116352
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-ef5,C48389
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fdht,C112496
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-feqa,C66936
2020-10-03T21:28:01Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fluciclovine,C74002
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fluoro-furanyl-norprogesterone,C88263
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fluorodopa,C95766
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fluoroethylcholine,C70594
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fluoromethylcholine,C78479
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fluorothymidine,C49093
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fluorthanatrace,C121942
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fmdht,C103831
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-fp-r01-mg-f2,C124230
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-galacto-rgd-peptide,C112178
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-iso-1,C88265
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-l-glutamate-derivative-bay94-9392,C116735
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-labeled-s-3-fluoropropylhomocysteine-hydrochloride,C104269
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-ods2004436,C131497
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-rgd-based-integrin-peptide-polymer-ah111585,C74031
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-rgd-k5,C99133
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorine-f-18-sodium-fluoride,C66941
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorouracil-e-therapeutic-implant,C17877
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorouracil-implant,C90544
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluorouracil-injection,C505
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluoxymesterone,C507
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluphenazine-hydrochloride,C47995
2020-10-03T20:57:38Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flurbiprofen,C508
2020-10-04T06:54:07Z,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/flutamide,C509
