dl_datetime,drug,drug_link
2020-09-18T04:24:24Z,Lactobacillus acidophilus/Streptococcus thermophilus/Bifidobacterium lactis/L. rhamnosus/B. longum/B. bifidum-based probiotic supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/741869
2020-09-18T04:24:24Z,Lactobacillus brevis CD2 lozenge,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactobacillus-brevis-cd2-lozenge
2020-09-18T04:24:24Z,lactobacillus fermented extract,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactobacillus-fermented-extract
2020-09-18T04:24:24Z,Lactobacillus plantarum 299v/Lactobacillus acidophilus/Bifidobacterium lactis probiotic supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/736258
2020-09-18T04:24:24Z,Lactobacillus plantarum strain 299,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactobacillus-plantarum-strain-299
2020-09-18T04:24:24Z,Lactobacillus plantarum strain 299v,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactobacillus-plantarum-strain-299v
2020-09-18T04:24:24Z,Lactobacillus probiotic BSL_PS6,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/800946
2020-09-18T04:24:24Z,Lactobacillus reuteri probiotic tablet,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792504
2020-09-18T04:24:24Z,Lactobacillus rhamnosus GG,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactobacillus-rhamnosus-gg
2020-09-18T04:24:24Z,Lactobacillus rhamnosus/L. acidophilus/L. plantarum/Enterococcus faecium aqueous probiotic supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/796788
2020-09-18T04:24:24Z,Lactobacillus rhamnosus/L. jensenii/L. crispatus/L. gasseri oral supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactobacillus-rhamnosus-l-jensenii-l-crispatus-l-gasseri-oral-supplement
2020-09-18T04:24:24Z,Lactobacillus rhamnosus/Lactobacillus reuteri probiotic supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792864
2020-09-18T04:24:24Z,Lactobacillus-based probiotic capsule,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactobacillus-based-probiotic-capsule
2020-09-18T04:24:24Z,lactoferrin-derived lytic peptide LTX-315,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lactoferrin-derived-lytic-peptide-ltx-315
2020-09-18T04:24:24Z,ladiratuzumab vedotin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-liv-1-monoclonal-antibody-mmae-conjugate-sgn-liv1a
2020-09-18T04:24:24Z,laetrile,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/laetrile
2020-09-18T04:24:24Z,LAIR-2 fusion protein NC410,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801912
2020-09-18T04:24:24Z,lamellar body mimetic mouth spray LMS-611,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lamellar-body-mimetic-mouth-spray-lms-611
2020-09-18T04:24:24Z,Lamictal,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lamotrigine
2020-09-18T04:24:24Z,lamivudine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lamivudine
2020-09-18T04:24:24Z,lamotrigine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lamotrigine
2020-09-18T04:24:24Z,Lanoxin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/digoxin
2020-09-18T04:24:24Z,lanreotide acetate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lanreotide-acetate
2020-09-18T04:24:24Z,lanreotide acetate copolymer microparticles,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lanreotide-acetate-copolymer-microparticles
2020-09-18T04:24:24Z,Lanreotide Autogel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lanreotide-long-acting-aqueous-gel
2020-09-18T04:24:24Z,lanreotide long-acting aqueous gel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lanreotide-long-acting-aqueous-gel
2020-09-18T04:24:24Z,lapatinib ditosylate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lapatinib-ditosylate
2020-09-18T04:24:24Z,lapuleucel-T,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lapuleucel-t
2020-09-18T04:24:24Z,Laradopa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levodopa
2020-09-18T04:24:24Z,largetrifoliolious bugbane rhizome supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/largetrifoliolious-bugbane-rhizome-supplement
2020-09-18T04:24:24Z,Larodopa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levodopa
2020-09-18T04:24:24Z,laromustine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/laromustine
2020-09-18T04:24:24Z,larotaxel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/larotaxel
2020-09-18T04:24:24Z,larotinib mesylate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801495
2020-09-18T04:24:24Z,larotrectinib sulfate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/larotrectinib
2020-09-18T04:24:24Z,Lasix,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/furosemide
2020-09-18T04:24:24Z,Laudicon,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/hydromorphone-hydrochloride
2020-09-18T04:24:24Z,Lazanda,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fentanyl-citrate-pectin-based-nasal-spray
2020-09-18T04:24:24Z,lazertinib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792503
2020-09-18T04:24:24Z,lead Pb 212 TCMC-trastuzumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lead-pb-212-tcmc-trastuzumab
2020-09-18T04:24:24Z,ledipasvir,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ledipasvir
2020-09-18T04:24:24Z,ledipasvir mixture with sofosbuvir,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793914
2020-09-18T04:24:24Z,leflunomide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leflunomide
2020-09-18T04:24:24Z,lenalidomide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lenalidomide
2020-09-18T04:24:24Z,lenapenem,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lenapenem
2020-09-18T04:24:24Z,lenograstim,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lenograstim
2020-09-18T04:24:24Z,Lenti-D/ABCD1-transduced autologous hematopoietic stem cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lenti-d-abcd1-transduced-autologous-hematopoietic-stem-cells
2020-09-18T04:24:24Z,LentiGlobin BB305 Drug Product,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/autologous-beta-at87q-globin-gene-transduced-cd34-positive-cells
2020-09-18T04:24:24Z,lentivirus vector CCR5 shRNA/TRIM5alpha/TAR decoy-transduced autologous CD34-positive hematopoietic progenitor cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/782403
2020-09-18T04:24:24Z,lentivirus vector rHIV7-shI-TAR-CCR5RZ-transduced hematopoietic progenitor cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/730576
2020-09-18T04:24:24Z,Lenvima,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lenvatinib-mesylate
2020-09-18T04:24:24Z,lenzilumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lenzilumab
2020-09-18T04:24:24Z,LEP-ETU,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-paclitaxel
2020-09-18T04:24:24Z,lepirudin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lepirudin
2020-09-18T04:24:24Z,leridistim,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leridistim
2020-09-18T04:24:24Z,lerisetron,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lerisetron
2020-09-18T04:24:24Z,leronlimab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-ccr5-monoclonal-antibody-pro-140
2020-09-18T04:24:24Z,Lescol,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluvastatin-sodium
2020-09-18T04:24:24Z,Lessina,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethinyl-estradiol-levonorgestrel
2020-09-18T04:24:24Z,lestaurtinib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lestaurtinib
2020-09-18T04:24:24Z,letermovir,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/letermovir
2020-09-18T04:24:24Z,letrozole,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/letrozole
2020-09-18T04:24:24Z,letrozole/palbociclib regimen,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/letrozole-palbociclib-regimen
2020-09-18T04:24:24Z,leucine-enhanced essential amino acid dietary supplement,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leucine-enhanced-essential-amino-acid-dietary-supplement
2020-09-18T04:24:24Z,leucovorin calcium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leucovorin-calcium
2020-09-18T04:24:24Z,leukemic apoptotic corpse-pulsed autologous dendritic cells,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leukemic-apoptotic-corpse-pulsed-autologous-dendritic-cells
2020-09-18T04:24:24Z,Leukeran,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/chlorambucil
2020-09-18T04:24:24Z,Leukine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/sargramostim
2020-09-18T04:24:24Z,leuprolide acetate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/leuprolide-acetate
2020-09-18T04:24:24Z,Leuvectin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/il-2-plasmid-dna-lipid-complex
2020-09-18T04:24:24Z,levamisole hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levamisole-hydrochloride
2020-09-18T04:24:24Z,Levaquin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levofloxacin
2020-09-18T04:24:24Z,levetiracetam,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levetiracetam
2020-09-18T04:24:24Z,Levitra,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/vardenafil-hydrochloride
2020-09-18T04:24:24Z,Levlite,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethinyl-estradiol-levonorgestrel
2020-09-18T04:24:24Z,levobupivacaine hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levobupivacaine-hydrochloride
2020-09-18T04:24:24Z,levocarnitine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levocarnitine
2020-09-18T04:24:24Z,levocetirizine dihydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levocetirizine-dihydrochloride
2020-09-18T04:24:24Z,levodopa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levodopa
2020-09-18T04:24:24Z,levofloxacin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levofloxacin
2020-09-18T04:24:24Z,levoketoconazole,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levoketoconazole
2020-09-18T04:24:24Z,levoleucovorin calcium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levoleucovorin-calcium
2020-09-18T04:24:24Z,levonantradol,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levonantradol
2020-09-18T04:24:24Z,levonorgestrel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levonorgestrel
2020-09-18T04:24:24Z,levonorgestrel-releasing intrauterine system,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levonorgestrel-releasing-intrauterine-system
2020-09-18T04:24:24Z,Levopa,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levodopa
2020-09-18T04:24:24Z,Levora,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethinyl-estradiol-levonorgestrel
2020-09-18T04:24:24Z,levothyroxine sodium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/39298
2020-09-18T04:24:24Z,levothyroxine sodium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levothyroxine-sodium
2020-09-18T04:24:24Z,Levoxyl,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/levothyroxine-sodium
2020-09-18T04:24:24Z,Levulan Kerastick,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/aminolevulinic-acid-hydrochloride
2020-09-18T04:24:24Z,Lexapro,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/escitalopram-oxalate
2020-09-18T04:24:24Z,lexatumumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lexatumumab
2020-09-18T04:24:24Z,lexibulin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lexibulin
2020-09-18T04:24:24Z,Lexiscan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/regadenoson
2020-09-18T04:24:24Z,Lialda,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/mesalamine
2020-09-18T04:24:24Z,liarozole fumarate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liarozole-fumarate
2020-09-18T04:24:24Z,Libtayo,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/anti-pd-1-monoclonal-antibody-regn2810
2020-09-18T04:24:24Z,licartin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/licartin
2020-09-18T04:24:24Z,licochalcone A,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792490
2020-09-18T04:24:24Z,licogliflozin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792743
2020-09-18T04:24:24Z,licorice root extract,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/licorice-root-extract
2020-09-18T04:24:24Z,Lidex,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/fluocinonide-cream
2020-09-18T04:24:24Z,lidocaine hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lidocaine-hydrochloride
2020-09-18T04:24:24Z,lidocaine hydrochloride ophthalmic gel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lidocaine-hydrochloride-ophthalmic-gel
2020-09-18T04:24:24Z,lidocaine mixture with tribenoside,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801443
2020-09-18T04:24:24Z,lidocaine patch 5%,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lidocaine-patch-5pct
2020-09-18T04:24:24Z,lidocaine topical,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793948
2020-09-18T04:24:24Z,Lidoderm,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lidocaine-patch-5pct
2020-09-18T04:24:24Z,light-activated AU-011,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/light-activated-au-011
2020-09-18T04:24:24Z,light-emitting oncolytic vaccinia virus GL-ONC1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/light-emitting-oncolytic-vaccinia-virus-gl-onc1
2020-09-18T04:24:24Z,lilotomab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/800126
2020-09-18T04:24:24Z,limonene,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/limonene
2020-09-18T04:24:24Z,linaclotide acetate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/linaclotide-acetate
2020-09-18T04:24:24Z,linagliptin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793591
2020-09-18T04:24:24Z,linezolid,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/linezolid
2020-09-18T04:24:24Z,linifanib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/linifanib
2020-09-18T04:24:24Z,linoleyl carbonate-paclitaxel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/linoleyl-carbonate-paclitaxel
2020-09-18T04:24:24Z,Linomide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/roquinimex
2020-09-18T04:24:24Z,linsitinib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/linsitinib
2020-09-18T04:24:24Z,lintuzumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lintuzumab
2020-09-18T04:24:24Z,Linzess,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/linaclotide-acetate
2020-09-18T04:24:24Z,Lioresal,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/baclofen
2020-09-18T04:24:24Z,liothyronine sodium,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liothyronine-sodium
2020-09-18T04:24:24Z,lipegfilgrastim,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lipegfilgrastim
2020-09-18T04:24:24Z,lipid nanoparticle encapsulated mRNAs encoding human IL-12A/IL-12B MEDI-1191,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/798427
2020-09-18T04:24:24Z,lipid nanoparticle encapsulating mRNAs encoding human OX40L/IL-23/IL-36gamma mRNA-2752,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/796816
2020-09-18T04:24:24Z,lipid nanoparticle-encapsulated OX40L mRNA-2416,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lipid-nanoparticle-encapsulated-ox40l-mrna-2416
2020-09-18T04:24:24Z,Lipiodol,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/ethiodized-oil
2020-09-18T04:24:24Z,Lipitor,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/atorvastatin-calcium
2020-09-18T04:24:24Z,Lipo-Hepin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/heparin-sodium
2020-09-18T04:24:24Z,Lipo-Lutin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/therapeutic-progesterone
2020-09-18T04:24:24Z,lipopolysaccharide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lipopolysaccharide
2020-09-18T04:24:24Z,liposomal alpha galactosylceramide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799312
2020-09-18T04:24:24Z,liposomal amphotericin B,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-amphotericin-b
2020-09-18T04:24:24Z,liposomal annamycin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-annamycin
2020-09-18T04:24:24Z,liposomal belotecan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-belotecan
2020-09-18T04:24:24Z,liposomal c-raf antisense oligonucleotide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-c-raf-antisense-oligonucleotide
2020-09-18T04:24:24Z,liposomal cisplatin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-cisplatin
2020-09-18T04:24:24Z,liposomal curcumin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-curcumin
2020-09-18T04:24:24Z,liposomal daunorubicin citrate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-daunorubicin-citrate
2020-09-18T04:24:24Z,liposomal docetaxel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-docetaxel
2020-09-18T04:24:24Z,liposomal eribulin mesylate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-eribulin-mesylate
2020-09-18T04:24:24Z,liposomal HPV-16 E6/E7 multipeptide vaccine PDS0101,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-hpv-16-e6-e7-multipeptide-vaccine-pds0101
2020-09-18T04:24:24Z,liposomal interleukin-2,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-interleukin-2
2020-09-18T04:24:24Z,liposomal lurtotecan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-lurtotecan
2020-09-18T04:24:24Z,liposomal mitoxantrone hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-mitoxantrone-hydrochloride
2020-09-18T04:24:24Z,liposomal MUC1/PET-lipid A vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-muc1-pet-lipid-a-vaccine
2020-09-18T04:24:24Z,liposomal NDDP,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-nddp
2020-09-18T04:24:24Z,liposomal oxaliplatin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-oxaliplatin
2020-09-18T04:24:24Z,liposomal paclitaxel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-paclitaxel
2020-09-18T04:24:24Z,liposomal rhenium Re 186,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-rhenium-re-186
2020-09-18T04:24:24Z,liposomal SN-38,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-sn-38
2020-09-18T04:24:24Z,liposomal T4N5 lotion,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-t4n5-lotion
2020-09-18T04:24:24Z,liposomal topotecan FF-10850,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/799933
2020-09-18T04:24:24Z,liposomal topotecan hydrochloride,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-topotecan-hydrochloride
2020-09-18T04:24:24Z,liposomal tretinoin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-tretinoin
2020-09-18T04:24:24Z,liposomal vinorelbine tartrate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposomal-vinorelbine-tartrate
2020-09-18T04:24:24Z,liposome-encapsulated doxorubicin citrate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposome-encapsulated-doxorubicin-citrate
2020-09-18T04:24:24Z,liposome-encapsulated miR-34 mimic MRX34,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposome-encapsulated-mir-34-mimic-mrx34
2020-09-18T04:24:24Z,liposome-encapsulated RB94 plasmid DNA gene therapy agent SGT-94,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposome-encapsulated-rb94-plasmid-dna-gene-therapy-agent-sgt-94
2020-09-18T04:24:24Z,liposome-encapsulated recombinant human enzyme Cu/Zn superoxide-dismutase,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposome-encapsulated-recombinant-human-enzyme-cu-zn-superoxide-dismutase
2020-09-18T04:24:24Z,liposome-encapsulated TAAs mRNA vaccine W_ova1,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/802273
2020-09-18T04:24:24Z,liposome-incorporated Grb2 antisense oligodeoxynucleotide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liposome-incorporated-grb2-antisense-oligodeoxynucleotide
2020-09-18T04:24:24Z,Lipotecan,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/camptothecin-analogue-tlc388
2020-09-18T04:24:24Z,Liquamar,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/phenprocoumon
2020-09-18T04:24:24Z,liraglutide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/792738
2020-09-18T04:24:24Z,liraglutide,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liraglutide
2020-09-18T04:24:24Z,lirilumab,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lirilumab
2020-09-18T04:24:24Z,lisdexamfetamine dimesylate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lisdexamfetamine-dimesylate
2020-09-18T04:24:24Z,lisinopril,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lisinopril
2020-09-18T04:24:24Z,lisocabtagene maraleucel,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/778386
2020-09-18T04:24:24Z,listeria monocytogenes-LLO-PSA ADXS31-142,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/listeria-monocytogenes-llo-psa-adxs31-142
2020-09-18T04:24:24Z,Lithane,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lithium-carbonate
2020-09-18T04:24:24Z,lithium carbonate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lithium-carbonate
2020-09-18T04:24:24Z,Lithobid,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lithium-carbonate
2020-09-18T04:24:24Z,Lithonate,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lithium-carbonate
2020-09-18T04:24:24Z,Lithotabs,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lithium-carbonate
2020-09-18T04:24:24Z,litronesib,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/litronesib
2020-09-18T04:24:24Z,live attenuated measles virus vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/live-attenuated-measles-virus-vaccine
2020-09-18T04:24:24Z,live freeze-dried lactic acid bacteria probiotic,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/live-freeze-dried-lactic-acid-bacteria-probiotic
2020-09-18T04:24:24Z,live-attenuated double-deleted Listeria monocytogenes bacteria JNJ-64041809,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/live-attenuated-double-deleted-listeria-monocytogenes-bacteria-jnj-64041809
2020-09-18T04:24:24Z,live-attenuated Listeria monocytogenes cancer vaccine ADXS11-001,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/live-attenuated-listeria-monocytogenes-cancer-vaccine-adxs11-001
2020-09-18T04:24:24Z,live-attenuated Listeria monocytogenes encoding EGFRvIII-mesothelin vaccine JNJ-64041757,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/777270
2020-09-18T04:24:24Z,live-attenuated Listeria monocytogenes encoding EGFRvIII-NY-ESO-1 vaccine ADU-623,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/754227
2020-09-18T04:24:24Z,live-attenuated listeria-encoding human mesothelin vaccine CRS-207,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/live-attenuated-listeria-encoding-human-mesothelin-vaccine-crs-207
2020-09-18T04:24:24Z,liver X receptor beta agonist RGX-104,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/liver-x-receptor-beta-agonist-rgx-104
2020-09-18T04:24:24Z,Lm-tLLO-neoantigens vaccine ADXS-NEO,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/793901
2020-09-18T04:24:24Z,LMB-1 immunotoxin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmb-1-immunotoxin
2020-09-18T04:24:24Z,LMB-2 immunotoxin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmb-2-immunotoxin
2020-09-18T04:24:24Z,LMB-7 immunotoxin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmb-7-immunotoxin
2020-09-18T04:24:24Z,LMB-9 immunotoxin,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmb-9-immunotoxin
2020-09-18T04:24:24Z,LmddA-LLO-chHER2 fusion protein-secreting live-attenuated Listeria cancer vaccine ADXS31-164,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/770190
2020-09-18T04:24:24Z,LMP-2:340-349 peptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmp-2340-349-peptide-vaccine
2020-09-18T04:24:24Z,LMP-2:419-427 peptide vaccine,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmp-2419-427-peptide-vaccine
2020-09-18T04:24:24Z,LMP/BARF1/ EBNA1-specific cytotoxic T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmp-barf1--ebna1-specific-cytotoxic-t-lymphocytes
2020-09-18T04:24:24Z,LMP1-specific chimeric antigen receptor-expressing T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmp1-specific-chimeric-antigen-receptor-expressing-t-lymphocytes
2020-09-18T04:24:24Z,LMP2-specific T-cell receptor-transduced autologous T lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/801627
2020-09-18T04:24:24Z,LMP2a-specific cytotoxic T-lymphocytes,https://www.cancer.gov/publications/dictionaries/cancer-drug/def/lmp2a-specific-cytotoxic-t-lymphocytes
