routine_id,missing_drug,apr_generic_name,apr_investigative_flag,cdg_common_generic_name,notes,fact,apr_generic_name_longest_word_exact,apr_generic_name_longest_word_left_join_status,apr_generic_name_longest_word_left_join,processing_type,concept
30,BMS-986205,BMS-986205,Y,BMS-986205,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,BMS-986205
30,BMS-986205,BMS-986205,Y,BMS-986205,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,BMS-986205
30,BMS-986205,BMS-986205,Y,BMS-986205,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,BMS-986205
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words,INC280
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,INC280
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,INC280
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,INC280
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,INC280
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,CAPMATINIB
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,CAPMATINIB
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,CAPMATINIB
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,CAPMATINIB
31,CAPMATINIB,INC280,Y,CAPMATINIB,generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,CAPMATINIB
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],APR_GENERIC_NAME Words,XL184
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],APR_GENERIC_NAME Words Unique,XL184
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],APR_GENERIC_NAME Longest Word,XL184
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],APR_GENERIC_NAME Words Frequency Rank1,XL184
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],APR_GENERIC_NAME Words Length Rank1,XL184
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words,CABOZANTINIB
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Unique,CABOZANTINIB
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],CDG_COMMON_GENERIC_NAME Longest Word,CABOZANTINIB
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Frequency Rank1,CABOZANTINIB
32,CARBOZANTINIB (XL184),XL184,Y,CABOZANTINIB,generic name diff than missing_drug,[V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],NA,Complete,XL184: [V] [N] 35802935 Cabozantinib [HemOnc 82] [Drug] [Component],CDG_COMMON_GENERIC_NAME Words Length Rank1,CABOZANTINIB
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,CIFORADENANT
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Front of Parentheses,CIFORADENANT
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,CIFORADENANT
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,CIFORADENANT
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,CIFORADENANT
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,CIFORADENANT
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank2,CPI-444
37,CPI-444,CPI-444,Y,CIFORADENANT (CPI-444),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank2,CPI-444
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Front of Parentheses,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,COXSAKIEVIRUS A21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank2,CVA21
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,COXSAKIEVIRUS
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,COXSAKIEVIRUS
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,COXSAKIEVIRUS
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank2,COXSAKIEVIRUS
38,CVA 21 (COXSAKIEVIRUS A21),CVA21,Y,CVA21 (COXSAKIEVIRUS A21),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,COXSAKIEVIRUS
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,DCC-2618
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,DCC-2618
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,DCC-2618
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,DCC-2618
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,DCC-2618
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,RIPRETINIB
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,RIPRETINIB
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,RIPRETINIB
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,RIPRETINIB
39,DCC-2618,DCC-2618,Y,RIPRETINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,RIPRETINIB
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Front of Parentheses,DEBIO 1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,CH5183284
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank2,DEBIO
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank2,1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank3,1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,CH5183284
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,CH5183284
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,CH5183284
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank3,CH5183284
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,CH5183284
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank2,1347
40,DEBIO 1347,DEBIO 1347,Y,DEBIO 1347 (CH5183284),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank2,1347
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words,EGF816
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,EGF816
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,EGF816
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,EGF816
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,NAZARTINIB
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Front of Parentheses,NAZARTINIB
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,EGF816
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,NAZARTINIB
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,NAZARTINIB
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank2,EGF816
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,NAZARTINIB
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank3,EGF816
41,EGFR816,EGF816,Y,NAZARTINIB (EGF816),generic name diff than missing_drug,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,EGF816
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Front of Parentheses,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,SNDX-275
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,ENTINOSTAT
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,SNDX-275
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Unique,SNDX-275
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank2,SNDX-275
42,ENTINOSTAT,ENTINOSTAT,Y,ENTINOSTAT (SNDX-275),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank2,SNDX-275
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,ENTRECTINIB
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,ENTRECTINIB
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,ENTRECTINIB
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,ENTRECTINIB
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,ENTRECTINIB
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,ENTRECTINIB
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Frequency Rank1,ENTRECTINIB
43,ENTRECTINIB,ENTRECTINIB,N,ENTRECTINIB,NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words Length Rank1,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",APR_GENERIC_NAME Words,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",APR_GENERIC_NAME Longest Word,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",APR_GENERIC_NAME Words Frequency Rank2,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",APR_GENERIC_NAME Words Length Rank2,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",CDG_COMMON_GENERIC_NAME Words,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",CDG_COMMON_GENERIC_NAME Longest Word,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",CDG_COMMON_GENERIC_NAME Words Frequency Rank2,ENTRECTINIB
44,ENTRECTINIB,ENTRECTINIB,Y,ENTRECTINIB,NA,NA,NA,Complete,"entrectinib: [V] [C] 715838 entrectinib [ATC L01XE56] [Drug] [ATC 5th]
Entrectinib: [V] [N] 35803040 Entrectinib [HemOnc 188] [Drug] [Component]
entrectinib: [V] [S] 37496447 entrectinib [RxNorm 2197862] [Drug] [Ingredient]",CDG_COMMON_GENERIC_NAME Words Length Rank2,ENTRECTINIB
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Unique,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Longest Word,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Frequency Rank1,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,APR_GENERIC_NAME Words Length Rank1,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Words,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Front of Parentheses,EPACADOSTAT
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Inside Parentheses,INCB024360
45,EPACADOSTAT,EPACADOSTAT,Y,EPACADOSTAT (INCB024360),NA,NA,NA,NA,NA,CDG_COMMON_GENERIC_NAME Longest Word,EPACADOSTAT
