concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
918139414,MEK inhibitor TAK-733,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139415,MEK inhibitor WX-554,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139416,MEK/Aurora kinase dual inhibitor BI 847325,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139417,MEK-1/MEKK-1 inhibitor E6201,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139418,Mekinist,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139419,Mektovi,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139420,Melan-A VLP vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139421,Melan-A/MAGE-3.DP4 peptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139422,melanoma helper peptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139423,melanoma TRP2 CTL epitope vaccine SCIB1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139424,MELITAC 12.1 peptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139425,MELK inhibitor OTS167,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139426,Mellaril,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139427,meloxicam,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139428,melphalan,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139429,melphalan hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139430,melphalan hydrochloride/sulfobutyl ether beta-cyclodextrin complex,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139431,melphalan-flufenamide prodrug,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139432,memantine hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139433,membrane-bound interleukin-21-expanded haploidentical natural killer cells,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139434,membrane-disrupting peptide EP-100,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139435,menadione topical lotion,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139436,menatetrenone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139437,menin-MLL interaction inhibitor KO 539,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139438,menin-MLL interaction inhibitor SNDX-5613,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139439,menogaril,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139440,Menogarol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139441,meperidine hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139442,mepivacaine hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139443,mepolizumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139444,mercaptopurine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139445,mercaptopurine oral suspension,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139446,mercaptopurine tablet,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139447,merestinib,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139448,meropenem,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139449,Merrem I.V.,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139450,mesalamine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139451,mesenchymal stromal cells-derived exosomes with KRAS G12D siRNA,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139452,mesna,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139453,Mesnex,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139454,mesothelin/CD3e tri-specific T-cell activating construct HPN536,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139455,mesothelin-specific chimeric antigen receptor-engineered peripheral blood lymphocytes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139456,mesothelioma tumor lysate-pulsed autologous dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139457,MET kinase inhibitor OMO-1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139458,MET receptor tyrosine kinase inhibitor SGX523,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139459,Met tyrosine kinase inhibitor BMS-777607,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139460,MET tyrosine kinase inhibitor EMD 1204831,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139461,MET tyrosine kinase inhibitor PF-04217903,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139462,MET tyrosine kinase inhibitor SAR125844,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139463,MET x MET bispecific antibody REGN5093,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139464,meta-fluorine F 18 fluorobenzylguanidine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139465,metahexamide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139466,MetAP2 inhibitor APL-1202,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139467,MetAP2 inhibitor SDX-7320,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139468,metarrestin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139469,Metastat,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139470,Metastron,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139471,metatinib tromethamine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139472,metformide hydrochloride/pioglitazone hydrochloride extended-release tablet,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139473,metformin hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139474,methadone hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139475,Methadose,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139476,methanol extraction residue of BCG,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139477,methazolamide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139478,methionine aminopeptidase 2 inhibitor M8891,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139479,methionine C 11,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139480,Methosarb,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139481,methotrexate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139482,methotrexate-e therapeutic implant,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139483,methotrexate-encapsulating autologous tumor-derived microparticles,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139484,methoxsalen,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139485,methoxy polyethylene glycol epoetin beta,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139486,methoxyamine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139487,methoxyflurane,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139488,methyl-5-aminolevulinate hydrochloride cream,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139489,methylcantharidimide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139490,methylene blue,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139491,methylene dimethane sulfonate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139492,methylmercaptopurine riboside,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139493,methylnaltrexone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139494,methylnaltrexone bromide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139495,methylphenidate hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139496,methylprednisolone acetate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139497,methylselenocysteine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139498,Meti-derm,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139499,metoclopramide hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139500,metoprine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139501,metoprolol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139502,metronidazole hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139503,Metvixia cream,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139504,metyrosine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139505,Mevacor,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139506,MG 98,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139507,Micafungin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139508,micellar nanoparticle-encapsulated cisplatin NC-6004,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139509,micellar nanoparticle-encapsulated epirubicin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139510,Michelia alba leaf oil,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139511,micro needle array-doxorubicin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139512,microbial ecosystem therapeutics-4,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139513,microbiome GEN-001,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139514,microbiome SER-401,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139515,microbiome-derived peptide vaccine EO2401,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139516,Microgynon,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139517,Micronase,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139518,micronutrient-fortified probiotic yogurt,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139519,microtubule inhibitor SCB01A,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139520,microtubule-targeted agent BAL101553,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139521,midazolam hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139522,midazolam-containing buccal liquid,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139523,midostaurin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139524,mifamurtide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139525,Mifeprex,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139526,mifepristone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139527,miglitol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139528,MiHA-loaded PD-L1/L2-silenced dendritic cell vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139529,milademetan tosylate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139530,milatuzumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139531,milatuzumab-doxorubicin antibody-drug conjugate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139532,milciclib maleate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139533,Milestrol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139534,Milk of Magnesia,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139535,milk protein-based energy drink,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139536,milk thistle,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139537,milled seed mix,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139538,milodistim,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139539,miltefosine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139540,mimotope-P10s-PADRE peptide vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139541,Minnelide,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139542,Minocin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139543,minocycline hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139544,minocycline-EDTA,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139545,Mintezol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139546,mipsagargin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139547,mirabegron,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139548,Miraluma,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139549,Mirapex,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139550,Mirasol-treated allogeneic platelets,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139551,Mircera,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139552,Mirena,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139553,miridesap,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139554,mirtazapine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139555,mirvetuximab soravtansine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139556,misonidazole,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139557,mistletoe extract,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139558,Mithracin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139559,MitoGel,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139560,mitoguazone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139561,mitolactol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139562,mitomycin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139563,mitosis inhibitor T 1101 tosylate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139564,mitosis-angiogenesis inhibitor R1530,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139565,mitotane,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139566,mitoxantrone hydrochloride,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139567,mivobulin isethionate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139568,mixed bacteria vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139569,MK0731,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139570,MKC-1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139571,MKNK1 inhibitor BAY 1143269,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139572,MLN2704,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139573,MNK1/2 inhibitor ETC-1907206,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139574,MnSOD mimetic BMX-001,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139575,MnSOD-plasmid liposomes,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139576,Mobec,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139577,Mobic,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139578,Mobicox,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139579,Mobilan,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139580,Mobista,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139581,mocetinostat,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139582,modafinil,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139583,Modicon,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918140793,Quixin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139584,modified citrus pectin supplement,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139585,modified vaccinia Ankara (Bavarian Nordic)-HER2 vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139586,modified vaccinia virus ankara vaccine expressing p53,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139587,modified vitamin D binding protein macrophage activator EF-022,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139588,modified-release calcifediol capsule,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139589,modotuximab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139590,Modrastane,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139591,Modufolin,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139592,MOF compound RiMO-301,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139593,mogamulizumab-kpkc,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139594,moisturizing cream WO2085,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139595,molibresib besylate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139596,molybdenum,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139597,momelotinib,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139598,mometasone furoate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139599,monalizumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139600,Monjuvi,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139601,monobenzone,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139602,monocarboxylate transporter 1 inhibitor AZD3965,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139603,monoclonal antibody 105AD7 anti-idiotype vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139604,monoclonal antibody 11D10 anti-idiotype vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139605,monoclonal antibody 14G2A,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139606,monoclonal antibody 3F8,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139607,monoclonal antibody 3H1 anti-idiotype vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139608,monoclonal antibody 4B5 anti-idiotype vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139609,monoclonal antibody A27.15,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139610,monoclonal antibody A33,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139611,monoclonal antibody AbGn-7,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139612,monoclonal antibody AK002,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139613,monoclonal antibody ASP1948,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139614,monoclonal antibody CAL,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139615,monoclonal antibody CC49,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139616,monoclonal antibody CC49-delta CH2,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139617,monoclonal antibody CEP-37250/KHK2804,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139618,monoclonal antibody E2.3,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139619,monoclonal antibody GD2 anti-idiotype vaccine,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139620,monoclonal antibody HeFi-1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139621,monoclonal antibody Hu3S193,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139622,monoclonal antibody HuAFP31,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139623,monoclonal antibody HuHMFG1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139624,monoclonal antibody HuPAM4,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139625,monoclonal antibody L6,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139626,monoclonal antibody Lym-1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139627,monoclonal antibody m170,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139628,monoclonal antibody Me1-14 F(ab')2,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139629,monoclonal antibody Mik-beta-1,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139630,monoclonal antibody NEO-201,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139631,monoclonal antibody R24,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139632,monoclonal antibody RAV12,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139633,monoclonal antibody SGN-30,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139634,monoclonal antibody TRK-950,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139635,monoclonal microbial EDP1503,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139636,monoclonal T-cell receptor anti-CD3 scFv fusion protein IMCgp100,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139637,Monofer,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139638,Mono-Gesic,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139639,monophosphoryl lipid A,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139640,monosialotetrahexosylganglioside,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139641,Montanide ISA 51 VG,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139642,Montanide ISA 720,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139643,montelukast sodium,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139644,Monurol,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139645,MOPP regimen,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139646,Morinda citrifolia fruit extract,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139647,morphine sulfate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139648,morphine sulfate sustained-release tablet,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139649,mosedipimod,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139650,mosunetuzumab,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
918139651,motesanib diphosphate,Drug,NCI Drug Dictionary,NA,NA,NA,2020-09-18,2099-12-31,NA
